Process_ID,Arrival_Time,Burst_Time
5731,13952.45,35
5732,13954.66,7
5733,13955.46,14
5734,13956.31,33
5735,13956.85,7
5736,13959.15,8
5737,13961.5,14
5738,13964.31,53
5739,13965.6,42
5740,13967.56,58
5741,13975.08,18
5742,13977.73,10
5743,13982.3,48
5744,13982.76,51
5745,13984.41,3
5746,13984.42,77
5747,13985.47,2
5748,13986.57,5
5749,13987.04,45
5750,13988.59,38
5751,13989.16,3
5752,13992.88,33
5753,13996.0,2
5754,14001.99,25
5755,14010.72,4
5756,14012.58,4
5757,14012.82,162
5758,14014.67,2
5759,14015.67,69
5760,14016.25,50
5761,14018.91,3
5762,14018.97,53
5763,14019.44,141
5764,14020.01,11
5765,14022.77,63
5766,14024.1,24
5767,14026.75,30
5768,14026.99,2
5769,14027.29,7
5770,14029.65,50
5771,14032.8,3
5772,14032.92,14
5773,14032.92,2
5774,14033.08,4
5775,14033.57,53
5776,14035.82,2
5777,14037.78,41
5778,14037.91,4
5779,14039.17,9
5780,14042.12,2
5781,14044.02,14
5782,14048.63,2
5783,14049.25,84
5784,14050.61,14
5785,14051.49,28
5786,14051.61,7
5787,14051.91,7
5788,14056.64,2
5789,14057.31,33
5790,14059.41,6
5791,14061.45,1
5792,14061.96,8
5793,14061.97,76
5794,14066.33,10
5795,14068.09,8
5796,14072.68,75
5797,14073.08,63
5798,14073.55,14
5799,14074.08,1
5800,14076.81,39
5801,14081.39,27
5802,14091.42,15
5803,14095.25,45
5804,14095.92,85
5805,14097.25,4
5806,14098.04,60
5807,14098.16,19
5808,14098.22,6
5809,14101.03,93
5810,14103.83,15
5811,14104.85,58
5812,14106.5,2
5813,14109.76,1
5814,14110.63,32
5815,14111.22,5
5816,14112.28,42
5817,14112.37,11
5818,14113.35,31
5819,14116.11,12
5820,14124.08,132
5821,14124.13,6
5822,14125.12,8
5823,14125.59,25
5824,14126.54,13
5825,14128.48,32
5826,14133.29,29
5827,14136.98,8
5828,14137.65,34
5829,14139.69,2
5830,14140.36,31
5831,14142.26,53
5832,14142.26,3
5833,14143.24,3
5834,14143.48,107
5835,14145.3,8
5836,14149.81,2
5837,14152.2,73
5838,14158.75,180
5839,14165.47,1
5840,14167.01,8
5841,14167.53,7
5842,14167.8,194
5843,14168.35,16
5844,14170.44,7
5845,14173.3,14
5846,14174.78,16
5847,14177.47,49
5848,14178.35,4
5849,14179.34,8
5850,14184.31,1
5851,14185.66,12
5852,14186.59,64
5853,14187.84,92
5854,14187.95,5
5855,14188.87,73
5856,14190.3,149
5857,14192.24,41
5858,14193.98,22
5859,14199.77,12
5860,14202.35,5
5861,14202.4,3
5862,14203.6,3
5863,14204.7,2
5864,14207.13,3
5865,14207.58,9
5866,14209.2,10
5867,14213.99,3
5868,14216.08,43
5869,14221.82,7
5870,14225.43,9
5871,14225.65,11
5872,14227.06,4
5873,14228.54,15
5874,14229.05,19
5875,14231.51,2
5876,14237.01,4
5877,14237.15,8
5878,14238.79,2
5879,14238.91,2
5880,14240.5,23
5881,14241.27,106
5882,14246.63,22
5883,14247.14,3
5884,14255.17,47
5885,14260.45,11
5886,14263.38,5
5887,14268.48,34
5888,14272.2,97
5889,14272.96,4
5890,14279.8,5
5891,14280.66,1
5892,14288.7,65
5893,14289.72,11
5894,14291.15,62
5895,14292.34,60
5896,14295.86,55
5897,14296.5,6
5898,14298.65,15
5899,14303.1,11
5900,14305.37,4
5901,14310.97,41
5902,14315.44,2
5903,14315.49,5
5904,14318.98,3
5905,14321.66,85
5906,14326.3,53
5907,14326.97,2
5908,14329.24,43
5909,14329.96,5
5910,14330.03,1
5911,14330.27,4
5912,14335.27,31
5913,14338.24,53
5914,14350.16,6
5915,14352.05,3
5916,14353.49,13
5917,14358.34,4
5918,14359.81,31
5919,14362.92,73
5920,14363.17,44
5921,14364.33,3
5922,14367.0,13
5923,14367.45,52
5924,14371.43,13
5925,14372.44,6
5926,14379.72,58
5927,14383.16,2
5928,14389.73,212
5929,14390.47,34
5930,14391.17,2
5931,14391.52,55
5932,14396.46,18
5933,14400.91,62
5934,14401.13,17
5935,14407.3,1
5936,14408.2,20
5937,14409.74,32
5938,14413.76,2
5939,14418.25,41
5940,14423.43,1
5941,14423.57,6
5942,14426.41,9
5943,14428.59,18
5944,14428.86,8
5945,14429.93,111
5946,14430.54,54
5947,14434.6,2
5948,14438.16,38
5949,14438.4,31
5950,14439.5,7
5951,14441.8,1
5952,14443.2,104
5953,14443.84,12
5954,14448.59,7
5955,14448.98,223
5956,14452.77,143
5957,14453.71,11
5958,14456.5,7
5959,14456.92,5
5960,14460.56,5
5961,14461.44,3
5962,14462.81,31
5963,14469.14,46
5964,14470.46,16
5965,14472.48,6
5966,14474.17,2
5967,14474.22,5
5968,14477.1,3
5969,14477.75,25
5970,14483.24,14
5971,14484.23,48
5972,14487.66,3
5973,14487.95,41
5974,14488.04,48
5975,14489.69,14
5976,14491.99,5
5977,14493.5,47
5978,14493.6,1
5979,14499.18,20
5980,14503.89,20
5981,14507.37,180
5982,14510.28,3
5983,14512.08,182
5984,14514.12,5
5985,14516.7,24
5986,14519.27,78
5987,14521.1,35
5988,14521.79,33
5989,14521.79,170
5990,14530.73,21
5991,14531.85,2
5992,14532.03,5
5993,14535.73,71
5994,14538.64,2
5995,14540.23,6
5996,14541.07,16
5997,14546.73,45
5998,14546.8,8
5999,14547.04,1
6000,14552.53,15
6001,14554.04,10
6002,14558.77,44
6003,14563.41,24
6004,14563.9,7
6005,14566.03,7
6006,14566.13,118
6007,14569.73,10
6008,14569.95,25
6009,14577.29,3
6010,14577.64,4
6011,14584.94,89
6012,14586.67,14
6013,14588.28,53
6014,14588.99,27
6015,14598.44,39
6016,14598.85,21
6017,14602.7,44
6018,14603.29,43
6019,14605.32,4
6020,14605.54,16
6021,14607.1,30
6022,14607.72,13
6023,14615.07,4
6024,14615.67,11
6025,14616.71,8
6026,14620.6,6
6027,14623.82,39
6028,14628.94,9
6029,14629.73,8
6030,14632.38,4
6031,14632.63,18
6032,14633.23,84
6033,14633.44,28
6034,14634.11,29
6035,14634.65,1
6036,14638.94,13
6037,14639.45,5
6038,14641.09,48
6039,14641.23,3
6040,14643.47,7
6041,14647.02,9
6042,14651.23,22
6043,14654.89,58
6044,14661.83,8
6045,14663.13,22
6046,14666.12,9
6047,14679.64,27
6048,14680.27,28
6049,14683.36,8
6050,14686.32,40
6051,14687.04,13
6052,14690.63,21
6053,14695.86,14
6054,14699.99,54
6055,14705.62,23
6056,14705.96,45
6057,14707.22,3
6058,14707.55,3
6059,14711.65,9
6060,14712.38,2
6061,14713.13,41
6062,14713.45,44
6063,14713.93,125
6064,14714.62,2
6065,14716.31,11
6066,14716.68,31
6067,14719.59,10
6068,14724.04,8
6069,14725.6,34
6070,14727.39,10
6071,14728.21,6
6072,14728.56,2
6073,14731.56,29
6074,14731.96,1
6075,14732.34,57
6076,14732.59,50
6077,14733.43,51
6078,14734.74,93
6079,14735.67,3
6080,14741.07,25
6081,14744.29,17
6082,14745.03,11
6083,14747.44,24
6084,14748.36,43
6085,14750.94,42
6086,14751.11,86
6087,14752.92,21
6088,14760.46,2
6089,14762.12,39
6090,14762.39,37
6091,14763.12,8
6092,14763.15,11
6093,14763.72,17
6094,14768.3,13
6095,14769.16,7
6096,14772.14,13
6097,14774.41,5
6098,14778.61,4
6099,14781.02,51
6100,14782.2,20
6101,14788.57,69
6102,14788.94,5
6103,14791.11,6
6104,14794.54,16
6105,14798.62,58
6106,14800.1,8
6107,14800.58,8
6108,14801.09,3
6109,14801.19,17
6110,14806.81,18
6111,14806.99,7
6112,14807.5,8
6113,14810.34,5
6114,14815.28,24
6115,14815.69,4
6116,14816.28,42
6117,14816.96,17
6118,14822.68,1
6119,14837.86,5
6120,14839.15,56
6121,14841.75,22
6122,14843.9,3
6123,14850.68,2
6124,14852.65,8
6125,14856.27,8
6126,14856.81,8
6127,14859.1,42
6128,14863.72,6
6129,14864.47,33
6130,14864.74,5
6131,14864.94,2
6132,14866.06,10
6133,14871.01,80
6134,14872.73,6
6135,14874.0,6
6136,14874.23,52
6137,14876.87,23
6138,14883.07,47
6139,14884.3,7
6140,14894.29,230
6141,14898.74,6
6142,14902.44,9
6143,14903.21,9
6144,14904.02,40
6145,14905.1,10
6146,14906.17,2
6147,14908.85,6
6148,14913.07,3
6149,14918.55,10
6150,14922.21,19
6151,14923.06,73
6152,14923.42,1
6153,14923.49,61
6154,14923.68,3
6155,14924.21,4
6156,14924.74,43
6157,14930.8,25
6158,14933.02,26
6159,14933.65,48
6160,14937.97,19
6161,14939.27,49
6162,14940.87,11
6163,14944.39,17
6164,14944.98,34
6165,14946.95,36
6166,14953.65,3
6167,14954.04,19
6168,14954.36,140
6169,14955.35,2
6170,14959.38,9
6171,14968.33,4
6172,14969.85,35
6173,14973.29,11
6174,14974.53,7
6175,14975.89,10
6176,14985.07,137
6177,14987.99,9
6178,14991.31,12
6179,14992.17,16
6180,14993.05,4
6181,14995.12,76
6182,14995.41,35
6183,14999.83,2
6184,15001.78,62
6185,15002.61,2
6186,15002.77,22
6187,15013.43,7
6188,15014.59,6
6189,15017.19,112
6190,15020.46,24
6191,15023.39,59
6192,15024.21,3
6193,15024.28,19
6194,15025.85,1
6195,15028.9,3
6196,15029.06,2
6197,15031.96,15
6198,15035.01,14
6199,15036.94,97
6200,15039.47,1
6201,15042.17,4
6202,15042.6,38
6203,15045.15,6
6204,15045.61,16
6205,15049.14,16
6206,15049.18,9
6207,15049.46,9
6208,15049.64,4
6209,15051.35,15
6210,15056.46,5
6211,15056.93,102
6212,15057.01,4
6213,15059.8,5
6214,15062.01,78
6215,15062.21,5
6216,15063.16,6
6217,15068.36,79
6218,15069.78,15
6219,15071.32,24
6220,15071.48,32
6221,15073.16,13
6222,15075.24,86
6223,15076.82,9
6224,15081.0,10
6225,15085.2,4
6226,15090.2,175
6227,15096.71,41
6228,15097.03,15
6229,15097.24,37
6230,15098.92,4
6231,15101.94,7
6232,15103.77,9
6233,15105.61,106
6234,15105.63,72
6235,15105.63,28
6236,15111.26,12
6237,15117.86,51
6238,15118.34,1
6239,15122.44,25
6240,15122.7,5
6241,15122.8,5
6242,15136.34,25
6243,15136.6,47
6244,15140.99,18
6245,15145.24,42
6246,15152.72,11
6247,15153.13,45
6248,15157.54,3
6249,15159.14,11
6250,15159.73,13
6251,15167.16,7
6252,15168.53,1
6253,15169.0,2
6254,15169.57,36
6255,15170.09,23
6256,15172.19,47
6257,15177.78,22
6258,15180.53,91
6259,15182.02,5
6260,15186.93,55
6261,15190.69,13
6262,15190.72,4
6263,15191.33,13
6264,15191.34,70
6265,15193.08,3
6266,15195.7,65
6267,15195.92,6
6268,15198.57,2
6269,15198.96,36
6270,15199.64,4
6271,15200.28,132
6272,15201.72,3
6273,15205.46,4
6274,15205.59,10
6275,15210.85,50
6276,15213.03,43
6277,15223.87,43
6278,15225.03,15
6279,15225.91,3
6280,15234.06,3
6281,15236.22,15
6282,15236.72,5
6283,15237.11,2
6284,15238.24,40
6285,15238.59,1
6286,15239.67,40
6287,15239.92,9
6288,15240.92,7
6289,15246.15,12
6290,15251.01,97
6291,15251.21,9
6292,15254.88,7
6293,15263.06,63
6294,15266.12,59
6295,15269.69,14
6296,15274.05,50
6297,15278.69,2
6298,15278.78,17
6299,15285.64,1
6300,15286.04,13
6301,15290.46,62
6302,15293.05,10
6303,15294.19,51
6304,15296.06,47
6305,15302.59,4
6306,15306.48,46
6307,15308.37,103
6308,15309.81,10
6309,15311.83,10
6310,15312.47,104
6311,15314.84,113
6312,15317.26,13
6313,15325.96,163
6314,15326.22,10
6315,15327.42,77
6316,15327.52,89
6317,15329.5,21
6318,15330.96,3
6319,15333.62,22
6320,15335.0,2
6321,15335.39,5
6322,15336.67,16
6323,15342.28,88
6324,15350.12,42
6325,15355.56,6
6326,15364.44,2
6327,15365.6,2
6328,15365.9,36
6329,15369.27,4
6330,15369.37,13
6331,15379.94,2
6332,15385.85,25
6333,15388.05,59
6334,15400.59,6
6335,15400.82,41
6336,15402.68,16
6337,15408.84,5
6338,15410.17,7
6339,15410.36,4
6340,15414.87,46
6341,15415.46,14
6342,15418.89,5
6343,15419.51,8
6344,15420.75,39
6345,15424.38,1
6346,15425.88,4
6347,15429.33,4
6348,15430.91,7
6349,15436.32,70
6350,15438.81,44
6351,15445.61,5
6352,15446.27,57
6353,15447.52,48
6354,15449.11,2
6355,15456.93,23
6356,15464.04,40
6357,15469.28,7
6358,15470.35,20
6359,15471.63,94
6360,15473.13,37
6361,15474.98,25
6362,15475.39,6
6363,15477.75,67
6364,15478.74,5
6365,15479.74,23
6366,15480.58,62
6367,15481.93,9
6368,15484.22,1
6369,15486.31,22
6370,15486.65,92
6371,15490.23,5
6372,15491.54,73
6373,15493.27,171
6374,15493.38,64
6375,15496.58,7
6376,15500.98,32
6377,15502.48,9
6378,15503.81,9
6379,15504.32,50
6380,15509.1,12
6381,15510.15,2
6382,15510.77,7
6383,15512.41,48
6384,15513.77,4
6385,15517.55,9
6386,15517.78,2
6387,15521.09,3
6388,15525.59,270
6389,15532.46,5
6390,15533.25,6
6391,15536.9,10
6392,15539.39,11
6393,15541.19,3
6394,15545.79,124
6395,15548.62,9
6396,15554.03,33
6397,15554.76,108
6398,15556.46,35
6399,15561.96,23
6400,15567.45,20
6401,15569.01,1
6402,15569.82,55
6403,15572.49,33
6404,15575.45,11
6405,15577.76,34
6406,15579.07,30
6407,15582.07,66
6408,15585.73,183
6409,15589.28,106
6410,15590.3,67
6411,15595.63,99
6412,15597.61,10
6413,15598.23,1
6414,15601.22,13
6415,15602.83,66
6416,15605.71,15
6417,15606.32,33
6418,15608.24,17
6419,15608.61,24
6420,15610.62,53
6421,15613.24,7
6422,15618.45,11
6423,15618.74,4
6424,15618.83,65
6425,15619.34,4
6426,15624.49,23
6427,15626.35,55
6428,15626.81,5
6429,15627.87,17
6430,15628.4,38
6431,15632.51,25
6432,15633.41,68
6433,15633.76,23
6434,15636.34,36
6435,15649.35,7
6436,15651.48,5
6437,15657.62,314
6438,15659.22,63
6439,15660.0,45
6440,15660.14,4
6441,15662.14,9
6442,15662.5,15
6443,15669.24,98
6444,15669.49,19
6445,15670.58,59
6446,15675.36,44
6447,15677.53,78
6448,15684.27,7
6449,15692.98,10
6450,15693.03,160
6451,15693.19,80
6452,15695.44,41
6453,15699.54,3
6454,15700.96,6
6455,15702.49,3
6456,15714.38,53
6457,15715.08,53
6458,15717.01,21
6459,15718.46,7
6460,15720.81,25
6461,15724.03,51
6462,15729.42,5
6463,15729.46,13
6464,15730.55,6
6465,15732.08,6
6466,15733.88,95
6467,15738.4,28
6468,15738.44,84
6469,15740.07,20
6470,15743.8,174
6471,15747.17,29
6472,15753.68,7
6473,15755.2,21
6474,15758.0,20
6475,15758.59,4
6476,15759.11,80
6477,15760.41,17
6478,15764.81,66
6479,15767.6,9
6480,15768.28,1
6481,15770.51,1
6482,15771.64,14
6483,15771.68,14
6484,15771.68,58
6485,15772.6,4
6486,15772.95,19
6487,15774.72,89
6488,15778.79,117
6489,15780.29,112
6490,15781.69,51
6491,15784.71,15
6492,15788.28,2
6493,15788.76,24
6494,15789.87,4
6495,15790.52,21
6496,15794.38,9
6497,15795.51,7
6498,15796.78,8
6499,15801.29,15
6500,15801.84,82
6501,15803.42,7
6502,15806.3,97
6503,15808.52,4
6504,15810.66,78
6505,15810.99,17
6506,15811.1,85
6507,15813.92,3
6508,15815.28,43
6509,15815.82,1
6510,15819.17,22
6511,15822.89,41
6512,15829.57,7
6513,15832.47,9
6514,15834.04,2
6515,15835.4,45
6516,15835.6,87
6517,15842.93,56
6518,15844.51,11
6519,15844.75,51
6520,15845.19,4
6521,15845.21,3
6522,15845.65,6
6523,15845.85,12
6524,15849.99,3
6525,15851.5,36
6526,15851.68,49
6527,15852.42,28
6528,15854.74,59
6529,15855.98,9
6530,15857.11,5
6531,15860.44,29
6532,15866.39,7
6533,15872.74,90
6534,15873.51,311
6535,15880.37,26
6536,15881.79,45
6537,15882.13,280
6538,15883.16,8
6539,15883.35,5
6540,15886.93,17
6541,15888.59,5
6542,15889.65,6
6543,15890.02,17
6544,15890.91,13
6545,15893.03,63
6546,15894.04,36
6547,15896.28,11
6548,15900.8,60
6549,15903.14,7
6550,15906.8,1
6551,15912.05,42
6552,15915.79,3
6553,15917.2,3
6554,15919.51,1
6555,15940.87,20
6556,15941.31,7
6557,15941.42,28
6558,15941.99,43
6559,15944.96,3
6560,15946.01,83
6561,15957.64,109
6562,15959.15,4
6563,15963.09,13
6564,15967.91,18
6565,15974.91,2
6566,15976.18,10
6567,15979.73,3
6568,15979.86,10
6569,15982.73,49
6570,15986.16,18
6571,15988.23,32
6572,15990.31,30
6573,15992.06,17
6574,15996.78,46
6575,15998.57,28
6576,16001.49,71
6577,16002.28,5
6578,16007.61,8
6579,16008.52,44
6580,16009.66,41
6581,16012.25,55
6582,16016.37,76
6583,16017.58,17
6584,16018.92,46
6585,16020.83,111
6586,16023.01,84
6587,16023.4,1
6588,16025.11,4
6589,16030.22,6
6590,16035.75,7
6591,16037.35,4
6592,16040.13,63
6593,16040.8,5
6594,16041.21,48
6595,16041.45,39
6596,16044.39,6
6597,16044.46,3
6598,16051.72,60
6599,16058.48,11
6600,16058.55,2
6601,16065.26,34
6602,16066.31,50
6603,16066.51,26
6604,16068.1,3
6605,16069.31,40
6606,16069.57,4
6607,16073.69,9
6608,16074.74,3
6609,16075.38,4
6610,16076.66,176
6611,16078.91,1
6612,16080.96,6
6613,16083.73,48
6614,16083.88,5
6615,16084.4,17
6616,16089.76,8
6617,16089.94,29
6618,16090.34,17
6619,16093.97,63
6620,16093.99,57
6621,16094.6,11
6622,16100.22,88
6623,16100.37,113
6624,16100.46,35
6625,16102.26,2
6626,16103.06,64
6627,16105.62,98
6628,16106.67,6
6629,16107.45,3
6630,16111.73,28
6631,16114.83,136
6632,16133.64,4
6633,16136.74,60
6634,16141.5,4
6635,16149.22,7
6636,16152.07,20
6637,16152.78,20
6638,16153.79,71
6639,16155.25,1
6640,16156.95,118
6641,16157.84,61
6642,16161.7,22
6643,16162.16,9
6644,16163.07,5
6645,16170.64,3
6646,16171.49,101
6647,16173.34,11
6648,16175.14,4
6649,16175.17,3
6650,16176.96,145
6651,16177.56,10
6652,16177.75,7
6653,16178.58,3
6654,16179.77,30
6655,16184.03,177
6656,16185.87,12
6657,16187.29,47
6658,16188.57,2
6659,16192.54,36
6660,16192.77,9
6661,16198.74,98
6662,16198.89,52
6663,16200.76,18
6664,16201.02,8
6665,16201.71,16
6666,16208.7,42
6667,16221.01,16
6668,16226.59,37
6669,16227.11,13
6670,16228.67,55
6671,16228.94,13
6672,16231.09,4
6673,16232.53,2
6674,16240.26,233
6675,16240.68,11
6676,16241.44,4
6677,16245.45,2
6678,16249.0,51
6679,16251.56,66
6680,16254.13,35
6681,16256.89,9
6682,16258.46,19
6683,16260.99,3
6684,16263.39,4
6685,16264.06,2
6686,16267.55,20
6687,16268.73,10
6688,16271.36,5
6689,16272.46,28
6690,16275.85,12
6691,16278.83,9
6692,16294.23,11
6693,16295.3,11
6694,16298.24,83
6695,16299.23,8
6696,16299.85,8
6697,16302.31,2
6698,16303.51,45
6699,16306.16,54
6700,16312.85,4
6701,16317.6,3
6702,16317.63,11
6703,16318.1,13
6704,16320.31,3
6705,16324.13,6
6706,16326.15,9
6707,16328.73,4
6708,16335.65,48
6709,16337.86,8
6710,16342.36,33
6711,16342.44,6
6712,16342.64,1
6713,16345.7,2
6714,16345.71,4
6715,16348.89,39
6716,16350.97,18
6717,16351.62,43
6718,16357.88,6
6719,16359.08,11
6720,16365.62,115
6721,16366.89,13
6722,16367.02,5
6723,16367.39,6
6724,16368.67,49
6725,16369.19,121
6726,16370.86,16
6727,16370.96,88
6728,16374.15,64
6729,16378.58,8
6730,16379.55,6
6731,16379.58,24
6732,16380.31,74
6733,16381.88,35
6734,16386.01,14
6735,16392.33,1
6736,16396.38,3
6737,16398.26,16
6738,16398.67,24
6739,16403.33,14
6740,16404.17,28
6741,16405.13,94
6742,16407.16,29
6743,16412.52,95
6744,16416.02,3
6745,16416.43,38
6746,16417.53,11
6747,16418.5,3
6748,16421.59,74
6749,16428.43,164
6750,16428.61,18
6751,16433.61,14
6752,16443.28,2
6753,16445.54,5
6754,16445.7,28
6755,16449.69,7
6756,16451.96,23
6757,16453.49,38
6758,16454.42,1
6759,16455.86,85
6760,16456.54,15
6761,16467.74,2
6762,16469.36,49
6763,16474.39,23
6764,16478.64,8
6765,16479.79,14
6766,16482.33,4
6767,16488.04,22
6768,16492.57,13
6769,16492.71,11
6770,16492.89,21
6771,16494.67,55
6772,16496.65,39
6773,16504.32,10
6774,16504.91,23
6775,16507.29,15
6776,16511.51,15
6777,16516.31,6
6778,16519.21,34
6779,16520.94,8
6780,16522.25,2
6781,16523.49,39
6782,16523.56,105
6783,16523.71,26
6784,16530.69,115
6785,16533.41,64
6786,16534.6,11
6787,16536.23,4
6788,16539.99,3
6789,16545.6,5
6790,16545.83,30
6791,16545.98,4
6792,16548.33,12
6793,16548.35,53
6794,16548.7,100
6795,16552.69,8
6796,16554.5,148
6797,16554.73,12
6798,16554.97,9
6799,16555.73,5
6800,16558.38,11
6801,16560.29,19
6802,16561.18,30
6803,16561.3,14
6804,16564.08,14
6805,16566.66,48
6806,16567.58,22
6807,16567.85,44
6808,16571.93,4
6809,16578.2,7
6810,16578.82,15
6811,16582.82,4
6812,16583.48,3
6813,16585.29,3
6814,16586.8,37
6815,16591.98,16
6816,16592.52,55
6817,16592.98,24
6818,16595.68,208
6819,16599.64,2
6820,16601.64,5
6821,16601.93,28
6822,16603.19,33
6823,16603.48,51
6824,16605.84,43
6825,16608.92,30
6826,16609.78,60
6827,16610.13,65
6828,16610.69,73
6829,16611.73,52
6830,16615.77,10
6831,16616.54,72
6832,16619.43,33
6833,16622.29,38
6834,16625.62,29
6835,16626.41,83
6836,16627.33,5
6837,16629.31,1
6838,16633.93,17
6839,16638.02,5
6840,16639.0,29
6841,16641.35,6
6842,16642.91,3
6843,16652.41,29
6844,16652.48,28
6845,16654.56,6
6846,16655.96,130
6847,16661.65,27
6848,16668.65,3
6849,16672.79,5
6850,16673.18,11
6851,16673.25,77
6852,16673.94,4
6853,16677.21,4
6854,16687.42,2
6855,16688.12,2
6856,16688.41,3
6857,16690.09,24
6858,16694.34,28
6859,16696.3,7
6860,16696.44,5
6861,16698.84,27
6862,16703.12,12
6863,16709.17,34
6864,16711.38,86
6865,16717.54,88
6866,16717.56,4
6867,16717.57,13
6868,16721.46,78
6869,16728.11,5
6870,16733.96,5
6871,16734.45,60
6872,16734.67,160
6873,16735.51,100
6874,16738.58,51
6875,16741.01,1
6876,16741.33,7
6877,16742.65,15
6878,16742.76,19
6879,16744.98,30
6880,16752.15,7
6881,16752.41,4
6882,16755.76,20
6883,16757.04,7
6884,16760.25,33
6885,16761.5,12
6886,16765.33,31
6887,16771.73,8
6888,16772.86,1
6889,16773.6,31
6890,16775.0,19
6891,16776.29,10
6892,16779.04,56
6893,16780.63,12
6894,16780.79,102
6895,16781.04,7
6896,16785.41,4
6897,16786.35,13
6898,16790.88,6
6899,16793.61,35
6900,16793.65,5
6901,16793.93,64
6902,16794.1,1
6903,16794.47,65
6904,16796.86,3
6905,16798.86,4
6906,16799.11,21
6907,16799.75,12
6908,16802.32,8
6909,16802.4,3
6910,16803.64,81
6911,16806.24,19
6912,16807.26,5
6913,16808.3,2
6914,16812.47,6
6915,16812.9,4
6916,16818.21,23
6917,16818.56,48
6918,16819.37,3
6919,16821.47,1
6920,16821.77,18
6921,16822.15,5
6922,16822.29,5
6923,16824.63,29
6924,16827.48,116
6925,16830.6,59
6926,16832.74,62
6927,16832.96,3
6928,16835.02,26
6929,16835.77,54
6930,16836.66,41
6931,16838.17,9
6932,16840.25,5
6933,16846.05,12
6934,16851.61,49
6935,16853.76,6
6936,16854.9,10
6937,16855.02,128
6938,16858.73,72
6939,16859.14,2
6940,16861.85,6
6941,16862.28,6
6942,16863.14,58
6943,16867.9,38
6944,16869.61,7
6945,16869.83,7
6946,16870.57,8
6947,16872.64,22
6948,16872.73,24
6949,16875.36,12
6950,16881.31,158
6951,16881.77,14
6952,16882.27,7
6953,16885.74,12
6954,16886.81,3
6955,16888.6,18
6956,16890.82,7
6957,16891.63,131
6958,16897.17,28
6959,16897.27,6
6960,16897.93,36
6961,16898.7,4
6962,16899.05,4
6963,16905.84,5
6964,16906.55,5
6965,16913.31,77
6966,16913.59,12
6967,16918.11,2
6968,16920.25,34
6969,16924.57,9
6970,16931.15,8
6971,16931.83,42
6972,16937.12,48
6973,16937.54,38
6974,16938.69,14
6975,16938.79,13
6976,16938.85,5
6977,16940.15,46
6978,16940.62,5
6979,16941.35,6
6980,16942.15,91
6981,16944.37,5
6982,16946.35,4
6983,16947.03,46
6984,16950.73,37
6985,16958.13,40
6986,16959.09,31
6987,16959.5,70
6988,16961.16,12
6989,16963.09,52
6990,16967.01,32
6991,16969.14,14
6992,16970.26,2
6993,16972.23,1
6994,16975.4,6
6995,16980.78,155
6996,16985.62,52
6997,16987.19,39
6998,16987.62,62
6999,16990.3,10
7000,16991.31,42
7001,17001.09,18
7002,17002.99,3
7003,17005.33,63
7004,17007.45,6
7005,17014.39,7
7006,17017.55,45
7007,17020.97,45
7008,17021.13,2
7009,17022.98,5
7010,17024.0,45
7011,17025.24,9
7012,17029.17,7
7013,17041.71,7
7014,17044.69,11
7015,17044.98,21
7016,17046.74,6
7017,17049.77,3
7018,17054.98,14
7019,17056.52,10
7020,17057.87,5
7021,17061.34,1
7022,17065.49,83
7023,17067.69,3
7024,17073.34,42
7025,17073.43,39
7026,17075.98,15
7027,17082.36,8
7028,17085.97,24
7029,17089.51,46
7030,17093.05,65
7031,17097.65,32
7032,17111.95,20
7033,17113.38,7
7034,17113.72,6
7035,17114.04,45
7036,17116.96,47
7037,17117.15,6
7038,17119.27,44
7039,17127.63,35
7040,17127.83,4
7041,17131.6,7
7042,17132.31,4
7043,17133.01,9
7044,17138.13,19
7045,17140.72,6
7046,17142.98,53
7047,17145.91,15
7048,17155.67,5
7049,17157.37,34
7050,17162.16,1
7051,17164.75,7
7052,17164.79,4
7053,17168.56,40
7054,17172.57,14
7055,17172.69,5
7056,17173.34,25
7057,17174.37,2
7058,17175.04,3
7059,17179.47,3
7060,17180.65,77
7061,17182.42,16
7062,17183.62,7
7063,17189.6,26
7064,17196.26,39
7065,17202.21,10
7066,17204.77,3
7067,17212.01,45
7068,17212.54,27
7069,17218.15,48
7070,17218.42,11
7071,17222.27,3
7072,17227.73,21
7073,17237.04,36
7074,17237.92,140
7075,17240.12,1
7076,17240.29,35
7077,17241.02,55
7078,17243.32,2
7079,17245.66,2
7080,17250.15,1
7081,17251.77,7
7082,17254.39,57
7083,17254.52,87
7084,17261.66,63
7085,17276.47,69
7086,17277.97,18
7087,17280.04,54
7088,17286.05,6
7089,17287.54,32
7090,17290.42,38
7091,17291.36,9
7092,17293.95,12
7093,17296.0,31
7094,17296.14,9
7095,17298.64,77
7096,17302.32,13
7097,17302.96,16
7098,17303.99,3
7099,17312.58,7
7100,17313.98,3
7101,17314.97,28
7102,17318.12,9
7103,17327.98,61
7104,17329.09,9
7105,17330.07,4
7106,17337.34,50
7107,17337.73,5
7108,17337.83,59
7109,17341.01,88
7110,17343.03,3
7111,17343.32,47
7112,17346.63,77
7113,17348.37,2
7114,17348.93,14
7115,17350.89,14
7116,17353.68,3
7117,17356.61,6
7118,17357.94,5
7119,17358.19,37
7120,17362.05,29
7121,17368.48,2
7122,17372.29,10
7123,17380.09,30
7124,17381.12,13
7125,17382.32,9
7126,17384.8,8
7127,17388.7,5
